u(k),u(k-1),u(k-2),y(k-1),y(k-2),y(k)
0.7621659366685329,-0.37168240021729243,-0.5699079320784711,1.1000225958727914,-1.076340937754363,0.12114813416990183
-0.45651273594662234,-0.09543285923019455,0.9868286068140427,1.1000225958727914,-1.076340937754363,-0.053765634609841025
0.08140102657400938,0.5412956174726239,-0.2777270141056562,1.1000225958727914,-1.076340937754363,0.22958258542486426
0.3060958660875844,-0.8666140909119169,-0.7482754061570953,1.1000225958727914,-1.076340937754363,-0.36161989388706256
-0.6470202084379729,0.998941207286361,0.9204570477196855,1.1000225958727914,-1.076340937754363,0.16270931388880885
0.8895002901879329,-0.9088082676290136,-0.04234978926318586,1.1000225958727914,-1.076340937754363,0.31319501372335173
-0.9966427159737239,0.6162875030784454,-0.8840807599883205,1.1000225958727914,-1.076340937754363,-0.7080265778804632
0.9521457432101035,-0.18652207240888874,0.8017296270999617,1.1000225958727914,-1.076340937754363,0.736049629545199
-0.7627795956482522,-0.28478104874395144,0.1954363037690168,1.1000225958727914,-1.076340937754363,-0.4759707260627863
0.4573563724102414,0.6926646136723872,-0.969599345999276,1.1000225958727914,-1.076340937754363,0.2525384927975268
-0.08234628105643724,-0.9462946473170435,0.6373995947763658,1.1000225958727914,-1.076340937754363,-0.2496996989049778
-0.305192814254396,0.9891887950765007,0.42210592365074884,1.1000225958727914,-1.076340937754363,0.30187813416921
0.6462967587801234,-0.8117947084797871,-0.9999668424292562,1.1000225958727914,-1.076340937754363,-0.10350440322023184
-0.8890665157227623,0.4536173134986831,0.436814090235874,1.1000225958727914,-1.076340937754363,-0.4042890228190734
0.9965646155772305,0.005578772314122563,0.6247660372307453,1.1000225958727914,-1.076340937754363,0.9169635255462778
-0.9524351998740076,-0.46353248871363234,-0.9734559373500058,1.1000225958727914,-1.076340937754363,-1.061929578069861
0.7633925684803655,0.8182594459609371,0.21138247464937213,1.1000225958727914,-1.076340937754363,0.7791762519909725
-0.45819959746541317,-0.9907634246492734,0.7918892789794587,1.1000225958727914,-1.076340937754363,-0.3623463983979491
0.08329146146542966,0.9426285055185263,-0.8915745786648978,1.1000225958727914,-1.076340937754363,0.12008814345345045
0.30428948788934407,-0.6845741350474545,-0.026072636872140054,1.1000225958727914,-1.076340937754363,-0.04642499974340899
-0.6455727277551204,0.2740679492645679,0.9139696308547044,1.1000225958727914,-1.076340937754363,-0.1265271326094279
0.8886319415103499,0.19747203000406102,-0.7589802015985634,1.1000225958727914,-1.076340937754363,0.5612845811831968
-0.9964856187350961,-0.6250358087325473,-0.26204472931195194,1.1000225958727914,-1.076340937754363,-1.063410188650354
0.9527237997882728,0.9134067100241222,0.9840631273411351,1.1000225958727914,-1.076340937754363,1.2452908371966294
-0.7640048546134633,-0.998365732408662,-0.5832148124422618,1.1000225958727914,-1.076340937754363,-0.9299520073234188
0.45904241035360105,0.8609928546254432,-0.4831116422050358,1.1000225958727914,-1.076340937754363,0.342277377749745
-0.08423656695073464,-0.5318804457408294,0.9981828302052057,1.1000225958727914,-1.076340937754363,0.12757604891285018
-0.303385887804949,0.08432047167556313,-0.3742759970675121,1.1000225958727914,-1.076340937754363,-0.32154380151883577
0.6448481160142776,0.38201732106088715,-0.6766990259845462,1.1000225958727914,-1.076340937754363,0.42681108035144966
-0.8881965679416108,-0.763281443767067,0.9555256066882999,1.1000225958727914,-1.076340937754363,-0.6880236980081588
0.9964057255183837,0.9745659605565802,-0.14404825536720806,1.1000225958727914,-1.076340937754363,1.060907236446058
-0.9530115426932845,-0.9688186874762759,-0.8317955746006375,1.1000225958727914,-1.076340937754363,-1.2153734331829293
0.7646164534967724,0.7473195183598758,0.8585178119288985,1.1000225958727914,-1.076340937754363,0.8937428552748339
-0.45988481031663936,-0.35939539778951896,0.09437299251530878,1.1000225958727914,-1.076340937754363,-0.2190077350202186
0.0851815966622525,-0.10856458449787801,-0.9395793517744166,1.1000225958727914,-1.076340937754363,-0.40118665298298906
0.3024820148140586,0.5523476849284367,0.712677277184777,1.1000225958727914,-1.076340937754363,0.6736260803763224
-0.6441229242094093,-0.8731252510573574,0.32742627744930236,1.1000225958727914,-1.076340937754363,-0.6787892002878521
0.8877603954081924,0.9994614518123984,-0.9939195852701266,1.1000225958727914,-1.076340937754363,0.7086427185565125
-0.9963249359989552,-0.9032217402414474,0.5262994540044349,1.1000225958727914,-1.076340937754363,-0.8811735189784695
0.9532984283302075,0.6058383002131679,0.541855461579974,1.1000225958727914,-1.076340937754363,0.9810155555933971
-0.7652273645801193,-0.17353718812514363,-0.9917253869825269,1.1000225958727914,-1.076340937754363,-0.712147638804899
0.46072679659683485,-0.2974099346713489,0.3099855665579242,1.1000225958727914,-1.076340937754363,0.07234105658885115
-0.08612654974986679,0.7021251008233365,0.7254637512608959,1.1000225958727914,-1.076340937754363,0.5854834111883036
-0.30157786972976613,-0.9504799245135278,-0.9331215635410942,1.1000225958727914,-1.076340937754363,-0.8865761505241296
0.6433971529928514,0.987166818477662,0.07603961095817087,1.1000225958727914,-1.076340937754363,0.7952494436969071
-0.8873234243024213,-0.8040157638724034,0.8678074541837633,1.1000225958727914,-1.076340937754363,-0.6038168813312154
0.9962432502494888,0.44181373952353725,-0.8214415172730569,1.1000225958727914,-1.076340937754363,0.5711806941435089
-0.9535844564409779,0.018778368779352107,-0.16223149957589666,1.1000225958727914,-1.076340937754363,-0.627530003674052
0.7658375873140041,-0.4751886123835287,0.9607900195994817,1.1000225958727914,-1.076340937754363,0.4806886993901222
-0.46156836843666454,0.8257763265280655,-0.663037641320534,1.1000225958727914,-1.076340937754363,0.0036129163639705697
0.08707142536355827,-0.9924670840457049,-0.39127483576911576,1.1000225958727914,-1.076340937754363,-0.5913051391289588
0.30067345336532836,0.938139545875783,0.9991225724526864,1.1000225958727914,-1.076340937754363,0.8907229879037714
-0.6426708030174612,-0.6748922290252963,-0.46691999369215487,1.1000225958727914,-1.076340937754363,-0.7543836435406134
0.8868856550173818,0.2613492171035887,-0.5980623468038528,1.1000225958727914,-1.076340937754363,0.4208154010260441
-0.9961606683434585,0.21039517950084602,0.980624746115676,1.1000225958727914,-1.076340937754363,-0.23794207653037094
0.9538696267683032,-0.6352854438709176,-0.24424380257313016,1.1000225958727914,-1.076340937754363,0.28250988329856624
-0.7664471211494912,0.9187002796483302,-0.7708318995966789,1.1000225958727914,-1.076340937754363,-0.3047609426616812
0.4624095250792304,-0.9975243805593984,0.9063487022690285,1.1000225958727914,-1.076340937754363,0.05386686360220077
-0.08801622265337743,0.854203946863528,-0.007674953738431974,1.1000225958727914,-1.076340937754363,0.3956359761741407
-0.2997687665343274,-0.5206558436153894,-0.8997563123098232,1.1000225958727914,-1.076340937754363,-0.6963293198534956
0.6419438749366602,0.07115984743908273,0.7805192836426941,1.1000225958727914,-1.076340937754363,0.6044613471735645
-0.886447087946863,0.3941831510763457,0.2293304486716768,1.1000225958727914,-1.076340937754363,-0.25274175879775207
0.9960771903551524,-0.7717431997688879,-0.9775023272795771,1.1000225958727914,-1.076340937754363,0.006744967738897975
-0.9541539390556454,0.9774392446437042,0.6102937037467409,1.1000225958727914,-1.076340937754363,-0.06489224837108715
0.7670559655382831,-0.9654636312216502,0.4532914692238779,1.1000225958727914,-1.076340937754363,0.2532474511388576
-0.46325026576783135,0.7384832788503869,-0.9996477288208543,1.1000225958727914,-1.076340937754363,-0.2441141767704477
0.08896094076944519,-0.3470457688472849,0.40535444250922403,1.1000225958727914,-1.076340937754363,-0.05489537952329439
0.2988638100505614,-0.12167739182292811,0.6514691406756387,1.1000225958727914,-1.076340937754363,0.3871254361040626
-0.6412163694042592,0.5633035029318237,-0.9649328801267003,1.1000225958727914,-1.076340937754363,-0.4378865829223636
0.8860077234853717,-0.8794842645936052,0.17735850403371609,1.1000225958727914,-1.076340937754363,0.1959817375067307
-0.9959928163596617,0.9998075349901739,0.8125910600944993,1.1000225958727914,-1.076340937754363,0.02987183822928982
0.9544373930472896,-0.8974778217751042,-0.8753323717721117,1.1000225958727914,-1.076340937754363,0.03858748591383106
-0.7676641199327024,0.5952835268778772,-0.060725637145647236,1.1000225958727914,-1.076340937754363,-0.32997691029108034
0.46409058974619105,-0.16052206408517516,0.9274925663778433,1.1000225958727914,-1.076340937754363,0.49940507901811904
-0.08990557886189707,-0.30998699537318325,-0.7359427064343201,1.1000225958727914,-1.076340937754363,-0.31482206587367345
-0.2979585847280713,0.7114632390292752,-0.29535568662419154,1.1000225958727914,-1.076340937754363,-0.08414687533162352
0.6404882870747189,-0.9544995756472516,0.989638028811678,1.1000225958727914,-1.076340937754363,0.3466850820006954
-0.8855675620281321,0.984972822934262,-0.5546924083553134,1.1000225958727914,-1.076340937754363,-0.3046236567286674
0.9959075464328841,-0.7960967153428467,-0.5131858197264788,1.1000225958727914,-1.076340937754363,0.14912869401113743
-0.9547199884882415,0.42993317720982854,0.9954925956246128,1.1000225958727914,-1.076340937754363,-0.18987351902320088
0.7682715837856926,0.031974693016361105,-0.3418910466031328,1.1000225958727914,-1.076340937754363,0.4751497263500409
-0.4649304962584079,-0.48676193197002465,-0.7018257958508722,1.1000225958727914,-1.076340937754363,-0.7118558045746721
0.09085013608111045,0.8331493112819894,0.944723257373012,1.1000225958727914,-1.076340937754363,0.5827856081678482
0.2970530913811398,-0.9939978008987804,-0.10964282381912582,1.1000225958727914,-1.076340937754363,-0.1045065723991793
-0.6397596286029759,0.933487110545307,-0.8505457189173018,1.1000225958727914,-1.076340937754363,-0.3794077385815385
0.8851266039711118,-0.6650927195274398,0.840217788613874,1.1000225958727914,-1.076340937754363,0.5621893695209419
-0.9958213806515229,0.24858494348432178,0.128841914308315,1.1000225958727914,-1.076340937754363,-0.48333341072422087
0.9550017251242964,0.22328166654508724,-0.950886356941641,1.1000225958727914,-1.076340937754363,0.4374906871925501
-0.7688783565507815,-0.6454243772216266,0.687920490457824,1.1000225958727914,-1.076340937754363,-0.5956072482031594
0.4657699845489558,0.9238337609779254,0.3599980873050946,1.1000225958727914,-1.076340937754363,0.7796617759597688
-0.09179461157736558,-0.9965092049065957,-0.9971403055829874,1.1000225958727914,-1.076340937754363,-0.6553393033778167
-0.2961473308242905,0.8472661896279221,0.49649407701263865,1.1000225958727914,-1.076340937754363,0.12662941498678
0.6390303946444842,-0.5093405145053679,0.5706774655888621,1.1000225958727914,-1.076340937754363,0.5186171114746997
-0.8846848497109152,0.05798682322961891,-0.9866766269436129,1.1000225958727914,-1.076340937754363,-0.8836969754407445
0.9957343190930873,0.40628029263070453,0.27682693771441086,1.1000225958727914,-1.076340937754363,0.8541745766685264
-0.9552826027020221,-0.7800704755104426,0.7488965455479506,1.1000225958727914,-1.076340937754363,-0.6703877433746743
0.7694844376822281,0.9801422048665344,-0.9200904980730391,1.1000225958727914,-1.076340937754363,0.6101364968153505
-0.466609053862685,-0.9619403379155689,0.04141380260521959,1.1000225958727914,-1.076340937754363,-0.6527671975658291
0.09273900450107286,0.729518354794536,0.8845181746724343,1.1000225958727914,-1.076340937754363,0.5127387442051559
0.29524130387234204,-0.334635665377646,-0.8011693571264296,1.1000225958727914,-1.076340937754363,-0.003651128131264114
-0.6383005858552161,-0.13476899623060076,-0.19635496150351112,1.1000225958727914,-1.076340937754363,-0.6889355552972949
0.8842422996449428,0.5741611623744739,0.96982815570372,1.1000225958727914,-1.076340937754363,1.1480008693679746
-0.9956463618358921,-0.8856900234294881,-0.6366774727930878,1.1000225958727914,-1.076340937754363,-1.1318716136180598
0.9555626209687593,0.9999793965128968,-0.4229549989455654,1.1000225958727914,-1.076340937754363,0.7963788856873769
-0.7700898266348042,-0.8915775131376795,0.9999740323922278,1.1000225958727914,-1.076340937754363,-0.4894054696597334
0.46744770344482245,0.5846250222967186,-0.43597119074887597,1.1000225958727914,-1.076340937754363,0.35796033417887
-0.09368331400271697,-0.1474789682419078,-0.6254972344390933,1.1000225958727914,-1.076340937754363,-0.21580269185310813
-0.2943350113401895,-0.32251003923123245,0.9732410986043565,1.1000225958727914,-1.076340937754363,-0.18370727089496958
0.6375702028916608,0.7206774010711078,-0.21046674202393145,1.1000225958727914,-1.076340937754363,0.79209365524802
-0.8837989541712842,-0.9583529002731342,-0.7924610073938843,1.1000225958727914,-1.076340937754363,-1.2471644575526586
0.9955575089590636,0.9826071907614328,0.8911499313002257,1.1000225958727914,-1.076340937754363,1.2264523249027013
-0.9558417796726213,-0.7880389428264297,0.0270091155011292,1.1000225958727914,-1.076340937754363,-0.780583249765167
0.7706945228639771,0.41797769680739033,-0.9143493703985655,1.1000225958727914,-1.076340937754363,0.2724777731320037
-0.4682859325409225,0.045165445497008044,0.7583698996790609,1.1000225958727914,-1.076340937754363,0.008018826222401743
0.09462753923285758,-0.49825043076210573,0.2629486867707869,1.1000225958727914,-1.076340937754363,-0.12018259003225075
0.2934284540430755,0.8403771154417797,-0.9842292783200334,1.1000225958727914,-1.076340937754363,0.3348241368306499
-0.6368392464108679,-0.9953553084731416,0.5824535701166672,1.1000225958727914,-1.076340937754363,-0.7534298939609099
0.8833548136887445,0.9286720102381752,0.4839316611335473,1.1000225958727914,-1.076340937754363,1.1320309619349007
-0.995467760542512,-0.6551773141693682,-0.9981259419036763,1.1000225958727914,-1.076340937754363,-1.1216514663067252
0.9561200785624783,0.23577735264770353,0.37340711401809656,1.1000225958727914,-1.076340937754363,0.6572734839244283
-0.771298525825692,0.23612924559933018,0.6773884634702385,1.1000225958727914,-1.076340937754363,-0.052137815404258894
0.46912374039711874,-0.6554508420228209,-0.9552489149293021,1.1000225958727914,-1.076340937754363,-0.3151560146458006
-0.09557167934207365,0.9288062594771378,0.1431211539116399,1.1000225958727914,-1.076340937754363,0.37306471104966765
-0.29252163279664384,-0.9953203823498905,0.8323152152411617,1.1000225958727914,-1.076340937754363,-0.3758543891653983
0.6361077170702274,0.8401807918588677,-0.8580370550192356,1.1000225958727914,-1.076340937754363,0.5590881041417988
-0.8829098785968708,-0.4979364301656229,-0.09530557857959242,1.1000225958727914,-1.076340937754363,-0.8344847317892862
0.9953771166669907,0.044803694515133836,0.9398996382607305,1.1000225958727914,-1.076340937754363,0.8778676752973414
-0.9563975173880404,0.4183066377342521,-0.7120198007156584,1.1000225958727914,-1.076340937754363,-0.5105486270196069
0.7719018349766992,-0.7882618199206355,-0.3283113023589365,1.1000225958727914,-1.076340937754363,-0.0649993256202948
-0.4699611262595721,0.9826743702201981,0.9940222996147554,1.1000225958727914,-1.076340937754363,0.4516299715647697
0.09651573348124702,-0.9582494215101569,-0.5255026554265403,1.1000225958727914,-1.076340937754363,-0.4627369937230595
0.2916145484165042,0.7204263083769537,-0.5426425848635785,1.1000225958727914,-1.076340937754363,0.29300162156151766
-0.6353756155279515,-0.3221672499054716,0.9916046867640471,1.1000225958727914,-1.076340937754363,-0.2670286876612733
0.882464149295818,-0.1478371164407577,-0.30909476800342084,1.1000225958727914,-1.076340937754363,0.4566184311268428
-0.9952855774140155,0.5849187712529158,-0.7261082011197456,1.1000225958727914,-1.076340937754363,-0.6035749816491823
0.9566740958996748,-0.8917414461793556,0.9327843142226306,1.1000225958727914,-1.076340937754363,0.4329270084543306
-0.7725044497743726,0.9999770064328037,-0.07510548130490594,1.1000225958727914,-1.076340937754363,0.006396198861216264
0.4707980893752246,-0.8855218424885578,-0.8682725741246694,1.1000225958727914,-1.076340937754363,-0.36861768305468984
-0.09745970080094077,0.5738646437693741,0.8209069016928426,1.1000225958727914,-1.076340937754363,0.3808734752547276
-0.29070720171850273,-0.13441017342261036,0.16315582676466525,1.1000225958727914,-1.076340937754363,-0.13778763670029326
0.6346429424424166,-0.3349768840401253,-0.9610493534664347,1.1000225958727914,-1.076340937754363,-0.013733768971591204
-0.8820176261866425,0.7297659813333075,0.662336068566422,1.1000225958727914,-1.076340937754363,-0.13099827983702253
0.9951931428659511,-0.9620392269293244,0.39213678449696576,1.1000225958727914,-1.076340937754363,0.407949657106943
-0.9569498138486555,0.9800703341828447,-0.9991613692607676,1.1000225958727914,-1.076340937754363,-0.48058333536064146
0.773106369676494,-0.7798438504319107,0.4660913694241485,1.1000225958727914,-1.076340937754363,0.2314789485696619
-0.4716346289909973,0.405949381620692,0.5988128891794732,1.1000225958727914,-1.076340937754363,0.09966497762138665
0.09840358045224872,0.058348327664286125,-0.9804407990913023,1.1000225958727914,-1.076340937754363,-0.1894501108661375
0.2897995935190479,-0.5096521068291228,0.24333525917789608,1.1000225958727914,-1.076340937754363,0.0021576792186795875
-0.6339096984728637,0.8474584795250893,0.7714283445539311,1.1000225958727914,-1.076340937754363,0.1674065312807827
0.8815703096709008,-0.9965393702160359,-0.9059524743718111,1.1000225958727914,-1.076340937754363,-0.031533641348552015
-0.9950998131059349,0.923695084010592,0.006738169425409587,1.1000225958727914,-1.076340937754363,-0.35525823904961773
0.9572246709868985,-0.6451477407618712,0.900164733887953,1.1000225958727914,-1.076340937754363,0.6453570028999007
-0.7737075941417594,0.22292867638303093,-0.7799333124293976,1.1000225958727914,-1.076340937754363,-0.5768845063657695
0.4724707443544931,0.24893567790628948,-0.23024218934136212,1.1000225958727914,-1.076340937754363,0.2534591760711866
-0.09934737158589095,-0.6653630911110268,0.9776994943418749,1.1000225958727914,-1.076340937754363,-0.01046930867084938
-0.2888917246343482,0.9336169086622498,-0.6095513194284327,1.1000225958727914,-1.076340937754363,0.025389899453827983
0.6331758842787846,-0.993958120047783,-0.45412630617873895,1.1000225958727914,-1.076340937754363,-0.12055133369663491
-0.8811222001510775,0.8329489882236748,0.9996224264481021,1.1000225958727914,-1.076340937754363,-0.0151857947593038
0.9950055882179087,-0.48644557781719666,-0.4044978721193288,1.1000225958727914,-1.076340937754363,0.44045029444773287
-0.9574986670671927,0.03161275852421036,-0.6521795881497477,1.1000225958727914,-1.076340937754363,-0.8562377924710963
0.7743081226292013,0.4302600907338229,0.9646865475251503,1.1000225958727914,-1.076340937754363,0.9086899197888251
-0.4733064347136964,-0.7963158056152353,-0.17643646954228256,1.1000225958727914,-1.076340937754363,-0.5623722282363849
0.10029107335311975,0.9850352994617448,-0.8131367076312097,1.1000225958727914,-1.076340937754363,0.12546605849784573
0.287983595881282,-0.9543915251667968,0.8748790204109366,1.1000225958727914,-1.076340937754363,0.09698525476811577
-0.6324415005201833,0.7112087239338656,0.061660690151476266,1.1000225958727914,-1.076340937754363,-0.1250001862999324
0.8806732980301557,-0.3096426951170686,-0.9278423773883603,1.1000225958727914,-1.076340937754363,0.23666601491228417
-0.9949104682866542,-0.16087947526564494,0.7353081230693069,1.1000225958727914,-1.076340937754363,-0.5959424537289036
0.9577718018431017,0.5955744549979829,0.296250572060763,1.1000225958727914,-1.076340937754363,1.0100247483546927
-0.7749079545987672,-0.8976374783513407,-0.9897721059451865,1.1000225958727914,-1.076340937754363,-1.1040775395944111
0.4741416993166733,0.9998003651663797,0.5539126882707677,1.1000225958727914,-1.076340937754363,0.7235693657634074
-0.10123468490481526,-0.8793118650597701,0.5139896362528539,1.1000225958727914,-1.076340937754363,-0.11132516246575853
-0.287075208076526,0.5630042663477272,-0.9954033125351875,1.1000225958727914,-1.076340937754363,-0.3414009961174059
0.6317065478578404,-0.12131795693259131,0.34101054050155766,1.1000225958727914,-1.076340937754363,0.4898617389935387
-0.8802236037120466,-0.34738535738746595,0.7024928221517809,1.1000225958727914,-1.076340937754363,-0.5350112676073876
0.994814453397712,0.738727396083526,-0.9444156925084691,1.1000225958727914,-1.076340937754363,0.7259021255865605
-0.9580440750688654,-0.965557913254276,0.10871161514079057,1.1000225958727914,-1.076340937754363,-1.017919180261942
0.7755070895107425,0.9773626952589527,0.8510380143450915,1.1000225958727914,-1.076340937754363,1.0882243749305531
-0.4749765374122737,-0.7715128661966268,-0.8397094363521346,1.1000225958727914,-1.076340937754363,-0.6982137009214678
0.10217820539227813,0.3938503276461189,-0.1297708581459879,1.1000225958727914,-1.076340937754363,-0.008728706984263312
0.28616656203742535,0.07152104233240442,0.9511759195908107,1.1000225958727914,-1.076340937754363,0.6181221753686799
-0.630971026952696,-0.5209649733699093,-0.6872402660216567,1.1000225958727914,-1.076340937754363,-0.8469340822814462
0.8797731176012126,0.8543921695673621,-0.36087192770963655,1.1000225958727914,-1.076340937754363,0.791553966558603
-0.9947175436374742,-0.997549779798562,0.9972106650467628,1.1000225958727914,-1.076340937754363,-0.7523815237553665
0.9583154864996295,0.9185571991177753,-0.4956806717636813,1.1000225958727914,-1.076340937754363,0.8475950858225534
-0.7761055268262561,-0.6350057470103299,-0.5714464982667588,1.1000225958727914,-1.076340937754363,-0.8650640749061501
0.47581094824933046,0.21004115363881223,0.9865237811554821,1.1000225958727914,-1.076340937754363,0.5238541462020297
-0.1031216339668909,0.2616987318786857,-0.27592661837690374,1.1000225958727914,-1.076340937754363,0.15685130998377997
-0.28525765858112195,-0.6751593972253221,-0.7495170276992944,1.1000225958727914,-1.076340937754363,-0.8116560864107939
0.630234938466554,0.9382648702526805,0.9197231409453775,1.1000225958727914,-1.076340937754363,1.0712209799026597
-0.8793218401028279,-0.9924226553815466,-0.040477779602039916,1.1000225958727914,-1.076340937754363,-0.9164023290320366
0.9946197390930914,0.8255720389017124,-0.8849548130942013,1.1000225958727914,-1.076340937754363,0.6525928030003958
-0.9585860358911846,-0.47486995980058594,0.8006083840382815,1.1000225958727914,-1.076340937754363,-0.5419624998984734
0.7767032660070635,0.018416313845889636,0.19727344691481588,1.1000225958727914,-1.076340937754363,0.5161010235233062
-0.47664493107746125,0.44213856867825946,-0.9700561142768619,1.1000225958727914,-1.076340937754363,-0.2938470401113893
0.10406496977977955,-0.8042310291453065,0.6359547920549989,1.1000225958727914,-1.076340937754363,-0.23845661150693842
0.28434849852542504,0.9872245811870027,0.4238037030507161,1.1000225958727914,-1.076340937754363,0.8299255820388074
-0.6294982830613758,-0.9503673211439277,-0.9999803447675605,1.1000225958727914,-1.076340937754363,-1.0889456128928774
0.8788697716229411,0.7018672076773484,0.4351279086490149,1.1000225958727914,-1.076340937754363,0.8837861129492753
-0.9945210398525656,-0.2970641834809343,0.6262278827045683,1.1000225958727914,-1.076340937754363,-0.4706287749320063
0.9588557230002268,-0.1738938000065632,-0.9730254057321578,1.1000225958727914,-1.076340937754363,0.20572569039592375
-0.7773003065153338,0.6061263568014001,0.20955082469060002,1.1000225958727914,-1.076340937754363,-0.16770380383200165
0.4774784851462686,-0.9033770925311702,0.7930320403362663,1.1000225958727914,-1.076340937754363,0.11409052414631701
-0.1050082119826058,0.9994495034942807,-0.8907245018530816,1.1000225958727914,-1.076340937754363,0.1880893168175948
-0.28343908268804774,-0.8729486629721579,-0.027945570426665362,1.1000225958727914,-1.076340937754363,-0.6454004578156296
0.628761061399986,0.5520457825090371,0.9147283074999079,1.1000225958727914,-1.076340937754363,0.9055612093795943
-0.8784169125680957,-0.10820460015850647,-0.7577589322063193,1.1000225958727914,-1.076340937754363,-0.7385112221381438
0.9944214460046686,-0.35973329703228146,-0.26385241346311245,1.1000225958727914,-1.076340937754363,0.29825641888307214
-0.9591245475840982,0.7475600837486303,0.9843945655290591,1.1000225958727914,-1.076340937754363,0.03530117945618314
0.7778966478141506,-0.9689083460986381,-0.5816918166236997,1.1000225958727914,-1.076340937754363,-0.059409805782179005
-0.47831160970604075,0.9744847458098769,-0.484751255358562,1.1000225958727914,-1.076340937754363,-0.05624437056951693
0.10595135972666331,-0.7630474418379528,0.9980681776364123,1.1000225958727914,-1.076340937754363,-0.002650073382407506
0.2825294118869332,0.38168264320660483,-0.37253790326267777,1.1000225958727914,-1.076340937754363,0.31019790251451584
-0.6280232741453653,0.08468129408753847,-0.6780773064729398,1.1000225958727914,-1.076340937754363,-0.6011965763732611
0.8779632633457632,-0.5321870590585767,0.9549713848338116,1.1000225958727914,-1.076340937754363,0.5715093910713619
-0.9943209576389767,0.8611769773372202,-0.14219392685134216,1.1000225958727914,-1.076340937754363,-0.23310491964637534
0.9593925094010456,-0.998386361151606,-0.8328341254332371,1.1000225958727914,-1.076340937754363,-0.08530133372134881
-0.7784922893669405,0.9132592508629167,0.8575555450872183,1.1000225958727914,-1.076340937754363,0.09735268268443925
0.47914430400745195,-0.6247531002096489,0.09623808100287623,1.1000225958727914,-1.076340937754363,0.1278109873110227
